bin_0_center_1.5800,bin_1_center_4.7400,bin_2_center_7.9000,bin_3_center_11.0600,bin_4_center_14.2200,bin_5_center_17.3800,bin_6_center_20.5400,bin_7_center_23.7000,bin_8_center_26.8600,bin_9_center_30.0200,bin_10_center_33.1800,bin_11_center_36.3400,bin_12_center_39.5000,bin_13_center_42.6600,bin_14_center_45.8200,bin_15_center_48.9800,bin_16_center_52.1400,bin_17_center_55.3000,bin_18_center_58.4600,bin_19_center_61.6200,bin_20_center_64.7800,bin_21_center_67.9400,bin_22_center_71.1000,bin_23_center_74.2600,bin_24_center_77.4200,bin_25_center_80.5800,bin_26_center_83.7400,bin_27_center_86.9000,bin_28_center_90.0600,bin_29_center_93.2200,bin_30_center_96.3800,bin_31_center_99.5400,bin_32_center_102.7000,bin_33_center_105.8600,bin_34_center_109.0200,bin_35_center_112.1800,bin_36_center_115.3400,bin_37_center_118.5000,bin_38_center_121.6600,bin_39_center_124.8200,bin_40_center_127.9800,bin_41_center_131.1400,bin_42_center_134.3000,bin_43_center_137.4600,bin_44_center_140.6200,bin_45_center_143.7800,bin_46_center_146.9400,bin_47_center_150.1000,bin_48_center_153.2600,bin_49_center_156.4200,bin_50_center_159.5800,bin_51_center_162.7400,bin_52_center_165.9000,bin_53_center_169.0600,bin_54_center_172.2200,bin_55_center_175.3800,bin_56_center_178.5400,bin_57_center_181.7000,bin_58_center_184.8600,bin_59_center_188.0200,bin_60_center_191.1800,bin_61_center_194.3400,bin_62_center_197.5000,bin_63_center_200.6600,bin_64_center_203.8200,bin_65_center_206.9800,bin_66_center_210.1400,bin_67_center_213.3000,bin_68_center_216.4600,bin_69_center_219.6200,bin_70_center_222.7800,bin_71_center_225.9400,bin_72_center_229.1000,bin_73_center_232.2600,bin_74_center_235.4200,bin_75_center_238.5800,bin_76_center_241.7400,bin_77_center_244.9000,bin_78_center_248.0600,bin_79_center_251.2200,bin_80_center_254.3800,bin_81_center_257.5400,bin_82_center_260.7000,bin_83_center_263.8600,bin_84_center_267.0200,bin_85_center_270.1800,bin_86_center_273.3400,bin_87_center_276.5000,bin_88_center_279.6600,bin_89_center_282.8200,bin_90_center_285.9800,bin_91_center_289.1400,bin_92_center_292.3000,bin_93_center_295.4600,bin_94_center_298.6200,bin_95_center_301.7800,bin_96_center_304.9400,bin_97_center_308.1000,bin_98_center_311.2600,bin_99_center_314.4200
0.02825266309082508,0.11055974662303925,0.16523399949073792,0.19844357669353485,0.23312883079051971,0.2748735249042511,0.3059581220149994,0.2911764681339264,0.4172413647174835,0.42016807198524475,0.4660194218158722,0.5235294103622437,0.44736841320991516,0.5075757503509521,0.5648148059844971,0.5126050710678101,0.6548672318458557,0.5308641791343689,0.6346153616905212,0.6385542154312134,0.5593220591545105,0.6727272868156433,0.7123287916183472,0.6730769276618958,0.6428571343421936,0.6744186282157898,0.8085106611251831,0.675000011920929,0.8409090638160706,0.699999988079071,0.7333333492279053,0.699999988079071,0.84375,0.7555555701255798,0.8518518805503845,0.9200000166893005,0.7599999904632568,0.8285714387893677,0.8421052694320679,0.8461538553237915,0.8214285969734192,0.8095238208770752,0.800000011920929,0.8888888955116272,0.800000011920929,0.9259259104728699,0.8947368264198303,0.9333333373069763,0.9473684430122375,0.8571428656578064,0.8823529481887817,0.8888888955116272,0.9166666865348816,1.0,1.0,0.7857142686843872,0.8421052694320679,0.9090909361839294,1.0,1.0,1.0,1.0,0.8888888955116272,0.8888888955116272,1.0,1.0,1.0,1.0,0.9166666865348816,0.9285714030265808,0.9166666865348816,1.0,0.8999999761581421,1.0,0.9375,0.8333333134651184,0.9230769276618958,1.0,1.0,1.0,1.0,1.0,0.800000011920929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,,1.0,1.0,1.0,1.0
0.02702340856194496,0.10321284830570221,0.157695934176445,0.2006220817565918,0.209215447306633,0.2638888955116272,0.28733766078948975,0.294460654258728,0.2928571403026581,0.39240506291389465,0.3807106614112854,0.4175824224948883,0.4146341383457184,0.47058823704719543,0.4864864945411682,0.5,0.5130434632301331,0.41860464215278625,0.5728155374526978,0.654321014881134,0.6379310488700867,0.568965494632721,0.6521739363670349,0.6326530575752258,0.6219512224197388,0.739130437374115,0.6888889074325562,0.7906976938247681,0.695652186870575,0.5348837375640869,0.675000011920929,0.7317073345184326,0.78125,0.8292682766914368,0.5833333134651184,0.8333333134651184,0.7307692170143127,0.8684210777282715,0.7692307829856873,0.8571428656578064,0.8260869383811951,0.8095238208770752,0.7142857313156128,0.8125,0.8571428656578064,0.8846153616905212,0.9411764740943909,0.9444444179534912,0.8571428656578064,0.9090909361839294,0.8947368264198303,0.8333333134651184,1.0,0.8666666746139526,0.9411764740943909,0.7857142686843872,0.949999988079071,0.8461538553237915,0.9230769276618958,0.9090909361839294,0.8823529481887817,0.9285714030265808,0.9444444179534912,1.0,1.0,1.0,1.0,0.8571428656578064,0.9090909361839294,0.9411764740943909,1.0,1.0,1.0,0.9166666865348816,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818127632141,0.800000011920929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
0.02798314020037651,0.11024720966815948,0.159810870885849,0.1822429895401001,0.27306732535362244,0.27226027846336365,0.2688679099082947,0.3097345232963562,0.40780141949653625,0.38738739490509033,0.456620991230011,0.42774567008018494,0.43809524178504944,0.5714285969734192,0.47706422209739685,0.5384615659713745,0.5377358198165894,0.617977499961853,0.6213592290878296,0.5764706134796143,0.5806451439857483,0.5932203531265259,0.6470588445663452,0.6808510422706604,0.6511628031730652,0.6595744490623474,0.6666666865348816,0.6341463327407837,0.7906976938247681,0.7142857313156128,0.6744186282157898,0.8372092843055725,0.7575757503509521,0.7368420958518982,0.9259259104728699,0.8260869383811951,0.7599999904632568,0.8108108043670654,0.8421052694320679,0.8928571343421936,0.8571428656578064,0.9599999785423279,0.9047619104385376,0.807692289352417,1.0,0.875,0.8500000238418579,0.7368420958518982,0.9130434989929199,0.8999999761581421,0.949999988079071,0.9629629850387573,0.9090909361839294,0.9375,0.949999988079071,1.0,1.0,1.0,0.9166666865348816,1.0,1.0,1.0,0.9444444179534912,0.8999999761581421,0.8888888955116272,0.800000011920929,0.9333333373069763,1.0,0.9166666865348816,1.0,1.0,0.8461538553237915,1.0,1.0,0.8571428656578064,1.0,0.9090909361839294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
0.026239898055791855,0.11075697094202042,0.15185707807540894,0.18570318818092346,0.22620518505573273,0.27334466576576233,0.30228757858276367,0.32102271914482117,0.38566553592681885,0.36554622650146484,0.40721648931503296,0.4237288236618042,0.45116278529167175,0.5248227119445801,0.48275861144065857,0.4833333194255829,0.561904788017273,0.5056179761886597,0.5904762148857117,0.6190476417541504,0.59375,0.5614035129547119,0.625,0.6346153616905212,0.6190476417541504,0.644444465637207,0.707317054271698,0.7631579041481018,0.75,0.7441860437393188,0.6521739363670349,0.7857142686843872,0.8529411554336548,0.7727272510528564,0.7307692170143127,0.9090909361839294,0.6153846383094788,0.8684210777282715,0.7894737124443054,0.7333333492279053,0.8214285969734192,0.7599999904632568,0.8799999952316284,0.8888888955116272,0.7692307829856873,0.5652173757553101,0.8421052694320679,0.8888888955116272,0.782608687877655,0.8500000238418579,0.7777777910232544,0.8888888955116272,1.0,0.9285714030265808,0.7647058963775635,0.7333333492279053,0.7222222089767456,1.0,0.9285714030265808,0.9090909361839294,0.9375,1.0,0.9047619104385376,0.9090909361839294,1.0,1.0,0.9285714030265808,1.0,0.9090909361839294,0.9333333373069763,0.8181818127632141,0.9333333373069763,1.0,1.0,1.0,0.8571428656578064,1.0,1.0,1.0,1.0,1.0,0.8333333134651184,1.0,1.0,1.0,1.0,0.8888888955116272,0.8333333134651184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
0.028338249772787094,0.11113332211971283,0.1547619104385376,0.21219319105148315,0.22564734518527985,0.27101200819015503,0.3249211311340332,0.32424241304397583,0.32384341955184937,0.40248963236808777,0.4079602062702179,0.41916167736053467,0.4974874258041382,0.46715328097343445,0.4830508530139923,0.48245614767074585,0.5350877046585083,0.5813953280448914,0.6481481194496155,0.5977011322975159,0.611940324306488,0.6379310488700867,0.75,0.6296296119689941,0.7469879388809204,0.7333333492279053,0.5957446694374084,0.7857142686843872,0.6744186282157898,0.7631579041481018,0.6842105388641357,0.800000011920929,0.7272727489471436,0.7674418687820435,0.782608687877655,0.761904776096344,0.9259259104728699,0.7941176295280457,0.8648648858070374,0.6774193644523621,0.800000011920929,0.8095238208770752,0.8571428656578064,0.9599999785423279,0.875,0.8888888955116272,0.8421052694320679,0.9285714030265808,0.875,1.0,1.0,0.8695651888847351,1.0,0.9375,0.8823529481887817,0.9333333373069763,1.0,0.5714285969734192,1.0,1.0,0.9230769276618958,0.8666666746139526,0.9473684430122375,0.7777777910232544,1.0,1.0,0.8571428656578064,1.0,1.0,0.9375,1.0,0.9375,0.8999999761581421,0.9230769276618958,0.9333333373069763,0.8333333134651184,1.0,1.0,1.0,1.0,0.9090909361839294,0.9090909361839294,0.8333333134651184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
0.0282816793769598,0.11867120116949081,0.16824644804000854,0.1979575753211975,0.2541506886482239,0.2557319104671478,0.324210524559021,0.4089635908603668,0.34963324666023254,0.40969163179397583,0.49268293380737305,0.379518061876297,0.47096773982048035,0.5319148898124695,0.4956521689891815,0.49074074625968933,0.5732483863830566,0.5666666626930237,0.5747126340866089,0.5696202516555786,0.5483871102333069,0.6666666865348816,0.6166666746139526,0.695652186870575,0.6027397513389587,0.6964285969734192,0.7551020383834839,0.8235294222831726,0.6097561120986938,0.7441860437393188,0.761904776096344,0.7837837934494019,0.7878788113594055,0.7291666865348816,0.8823529481887817,0.8500000238418579,0.8518518805503845,0.7586206793785095,0.7586206793785095,0.8214285969734192,0.7241379022598267,0.8125,0.9230769276618958,0.949999988079071,0.8571428656578064,0.9130434989929199,0.9130434989929199,0.7894737124443054,0.7368420958518982,1.0,0.8823529481887817,0.875,0.9166666865348816,0.75,1.0,1.0,0.9166666865348816,0.8571428656578064,0.8571428656578064,1.0,0.9230769276618958,0.875,0.8461538553237915,0.875,1.0,1.0,1.0,0.9090909361839294,1.0,1.0,0.800000011920929,1.0,1.0,1.0,1.0,0.8888888955116272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888955116272,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
0.027340680360794067,0.11493558436632156,0.15373766422271729,0.18794047832489014,0.23386114835739136,0.24564459919929504,0.28778135776519775,0.3039513826370239,0.31578946113586426,0.350210964679718,0.38693466782569885,0.4514285624027252,0.45771142840385437,0.46715328097343445,0.5175438523292542,0.5517241358757019,0.4655172526836395,0.5319148898124695,0.5959596037864685,0.5874999761581421,0.6507936716079712,0.5806451439857483,0.6056337952613831,0.5510203838348389,0.6024096608161926,0.6666666865348816,0.7708333134651184,0.6666666865348816,0.7755101919174194,0.75,0.707317054271698,0.739130437374115,0.65625,0.6904761791229248,0.7037037014961243,0.8500000238418579,0.8799999952316284,0.6578947305679321,0.8571428656578064,0.75,0.7200000286102295,0.7599999904632568,0.8181818127632141,0.7931034564971924,0.8181818127632141,0.8333333134651184,0.8823529481887817,0.8999999761581421,0.949999988079071,0.9583333134651184,0.8421052694320679,0.7777777910232544,1.0,0.800000011920929,0.8421052694320679,0.6875,0.9523809552192688,0.8666666746139526,0.8181818127632141,0.9230769276618958,1.0,1.0,1.0,0.7777777910232544,0.8571428656578064,1.0,0.9333333373069763,1.0,0.9166666865348816,0.9285714030265808,0.8999999761581421,0.8461538553237915,0.8999999761581421,1.0,1.0,0.8333333134651184,1.0,1.0,1.0,1.0,0.8888888955116272,0.9090909361839294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0
0.027013465762138367,0.10639984160661697,0.15130023658275604,0.20510774850845337,0.2199999988079071,0.2645051181316376,0.3322528302669525,0.3119533658027649,0.4000000059604645,0.3690987229347229,0.45045045018196106,0.4858756959438324,0.4449999928474426,0.4214285612106323,0.5370370149612427,0.5811966061592102,0.5535714030265808,0.5955055952072144,0.553398072719574,0.5903614163398743,0.6376811861991882,0.6507936716079712,0.6666666865348816,0.6666666865348816,0.612500011920929,0.6382978558540344,0.644444465637207,0.6052631735801697,0.6904761791229248,0.7142857313156128,0.7631579041481018,0.699999988079071,0.8333333134651184,0.699999988079071,0.807692289352417,0.9090909361839294,0.8846153616905212,0.8055555820465088,0.8684210777282715,0.9629629850387573,0.7083333134651184,0.782608687877655,0.7272727489471436,0.8275862336158752,0.800000011920929,0.8260869383811951,0.8500000238418579,0.8333333134651184,0.739130437374115,1.0,0.8823529481887817,0.8846153616905212,0.7777777910232544,0.9285714030265808,0.9411764740943909,0.9285714030265808,1.0,0.9285714030265808,0.7272727489471436,1.0,1.0,0.9230769276618958,0.9444444179534912,1.0,0.8571428656578064,1.0,0.800000011920929,0.875,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777910232544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333134651184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.6666666865348816,1.0
